epoch,accuracy,auc,fn,fp,loss,prc,precision,recall,tn,tp,val_accuracy,val_auc,val_fn,val_fp,val_loss,val_prc,val_precision,val_recall,val_tn,val_tp
92,0.8507481217384338,0.9158582091331482,21826.0,39501.0,0.36473265290260315,0.8482639789581299,0.6999179720878601,0.8084749579429626,257436.0,92133.0,0.8444454073905945,0.9115399718284607,2422.0,4680.0,0.37341660261154175,0.8403794765472412,0.6842318177223206,0.8072116374969482,28413.0,10141.0
93,0.8510912656784058,0.9159355163574219,21846.0,39340.0,0.3646131753921509,0.8484585285186768,0.7007295489311218,0.8082994818687439,257597.0,92113.0,0.8239442706108093,0.9083895087242126,2112.0,5926.0,0.40427976846694946,0.8368492126464844,0.6381510496139526,0.8318873047828674,27167.0,10451.0
94,0.8495215177536011,0.9149070978164673,21878.0,39953.0,0.36691123247146606,0.8464641571044922,0.6974036693572998,0.808018684387207,256984.0,92081.0,0.8615735173225403,0.9105218052864075,3008.0,3312.0,0.3369092643260956,0.839719295501709,0.7425973415374756,0.760566771030426,29781.0,9555.0
95,0.8502175807952881,0.9156436920166016,21840.0,39705.0,0.36543387174606323,0.8481316566467285,0.6988029479980469,0.8083521127700806,257232.0,92119.0,0.8480156064033508,0.9119065403938293,2458.0,4481.0,0.3594747483730316,0.8431230783462524,0.6927875876426697,0.8043460845947266,28612.0,10105.0
96,0.850675106048584,0.91605144739151,21803.0,39554.0,0.36437317728996277,0.8486380577087402,0.699688732624054,0.8086767792701721,257383.0,92156.0,0.8441388010978699,0.9116402268409729,2383.0,4733.0,0.3680654466152191,0.8426185846328735,0.6826258897781372,0.8103160262107849,28360.0,10180.0
97,0.8505777716636658,0.9159159660339355,21744.0,39653.0,0.3646388351917267,0.8484615683555603,0.6992977857589722,0.8091945052146912,257284.0,92215.0,0.8498116135597229,0.9097263216972351,2638.0,4219.0,0.3659953773021698,0.8402252793312073,0.7017109990119934,0.7900183200836182,28874.0,9925.0
98,0.8504292964935303,0.915859580039978,21759.0,39699.0,0.3647502660751343,0.848419189453125,0.699019730091095,0.8090628981590271,257238.0,92200.0,0.8478841781616211,0.9111523628234863,2495.0,4450.0,0.36883416771888733,0.8419208526611328,0.6934839487075806,0.8014009594917297,28643.0,10068.0
99,0.8510109782218933,0.9163450598716736,21764.0,39455.0,0.363761305809021,0.8492734432220459,0.700303852558136,0.8090190291404724,257482.0,92195.0,0.8607192635536194,0.9121756553649902,2876.0,3483.0,0.342054545879364,0.8430061340332031,0.7355353236198425,0.7710737586021423,29610.0,9687.0
100,0.8506264090538025,0.9160099029541016,21679.0,39698.0,0.3645823001861572,0.8487682938575745,0.6992074251174927,0.8097649216651917,257239.0,92280.0,0.8517829179763794,0.9112276434898376,2623.0,4144.0,0.3681960999965668,0.8410357236862183,0.705765426158905,0.791212260723114,28949.0,9940.0
101,0.8500837087631226,0.9159128665924072,21668.0,39932.0,0.36520904302597046,0.8484106063842773,0.6979950666427612,0.809861421585083,257005.0,92291.0,0.8544331789016724,0.907874345779419,2846.0,3800.0,0.34609875082969666,0.8357235193252563,0.7188725471496582,0.7734617590904236,29293.0,9717.0
102,0.8485651016235352,0.9146906733512878,21615.0,40609.0,0.3672013282775879,0.8467899560928345,0.694561243057251,0.8103265166282654,256328.0,92344.0,0.819760799407959,0.9106513261795044,1954.0,6275.0,0.4123174548149109,0.8402232527732849,0.6283463835716248,0.8444638848304749,26818.0,10609.0
103,0.8501226305961609,0.9157294034957886,21750.0,39834.0,0.365048348903656,0.8484542965888977,0.6983255743980408,0.8091418743133545,257103.0,92209.0,0.8516076803207397,0.9118577241897583,2585.0,4190.0,0.3669736385345459,0.8429572582244873,0.7042631506919861,0.7942370176315308,28903.0,9978.0
104,0.8501129150390625,0.9151862263679504,21816.0,39772.0,0.3662383258342743,0.8473560810089111,0.6985028386116028,0.8085627555847168,257165.0,92143.0,0.8332968354225159,0.9116121530532837,2107.0,5504.0,0.391740083694458,0.8421264886856079,0.655137836933136,0.8322852849960327,27589.0,10456.0
105,0.8511496782302856,0.9163858890533447,21728.0,39434.0,0.36360329389572144,0.8494212627410889,0.7004974484443665,0.809334933757782,257503.0,92231.0,0.8604126572608948,0.9116532206535339,2894.0,3479.0,0.33899617195129395,0.8429180979728699,0.7353970408439636,0.7696409821510315,29614.0,9669.0
106,0.8510523438453674,0.9164286255836487,21718.0,39484.0,0.36364808678627014,0.8494701385498047,0.7002543210983276,0.8094226717948914,257453.0,92241.0,0.8396048545837402,0.9102312326431274,2358.0,4965.0,0.37982192635536194,0.8390884399414062,0.6727092862129211,0.8123059868812561,28128.0,10205.0
107,0.8511326313018799,0.9163454174995422,21603.0,39566.0,0.36386439204216003,0.8491498827934265,0.7000803351402283,0.8104318380355835,257371.0,92356.0,0.8508191704750061,0.9112009406089783,2590.0,4221.0,0.35978323221206665,0.8426387310028076,0.702620804309845,0.7938390374183655,28872.0,9973.0
108,0.8511301875114441,0.9165695309638977,21711.0,39459.0,0.3633124828338623,0.8493307828903198,0.7004031538963318,0.8094841241836548,257478.0,92248.0,0.8486726880073547,0.9119605422019958,2523.0,4386.0,0.3584297299385071,0.8434299230575562,0.695965588092804,0.7991721630096436,28707.0,10040.0
109,0.8510280251502991,0.9166589975357056,21600.0,39612.0,0.36319443583488464,0.8496828079223633,0.699843168258667,0.8104581236839294,257325.0,92359.0,0.8415980339050293,0.9107862710952759,2358.0,4874.0,0.37307223677635193,0.8425386548042297,0.6767690181732178,0.8123059868812561,28219.0,10205.0
110,0.8510620594024658,0.916579008102417,21733.0,39465.0,0.36329472064971924,0.8493568897247314,0.7003211975097656,0.8092910647392273,257472.0,92226.0,0.8537103533744812,0.9120391607284546,2610.0,4069.0,0.367357462644577,0.8434503674507141,0.7098131775856018,0.7922470569610596,29024.0,9953.0
111,0.851585328578949,0.9168447256088257,21713.0,39270.0,0.36275607347488403,0.8499864339828491,0.7014051675796509,0.809466540813446,257667.0,92246.0,0.8400867581367493,0.9122440218925476,2270.0,5031.0,0.39276939630508423,0.8431970477104187,0.6716914772987366,0.8193106651306152,28062.0,10293.0
112,0.851302981376648,0.9165695905685425,21644.0,39455.0,0.3632432222366333,0.8494694828987122,0.7005767822265625,0.8100720643997192,257482.0,92315.0,0.8638952374458313,0.9109480977058411,3151.0,3063.0,0.3514942228794098,0.8414922952651978,0.7544689178466797,0.7491841316223145,30030.0,9412.0
113,0.8511180281639099,0.9163483381271362,21589.0,39586.0,0.3638010025024414,0.8493227362632751,0.7000060677528381,0.8105546832084656,257351.0,92370.0,0.8470956683158875,0.9116750359535217,2431.0,4550.0,0.36637255549430847,0.843085765838623,0.6900967359542847,0.8064952492713928,28543.0,10132.0
114,0.8514441847801208,0.9168240427970886,21630.0,39411.0,0.362737238407135,0.8497627973556519,0.700842559337616,0.8101949095726013,257526.0,92329.0,0.8507753610610962,0.9128234386444092,2534.0,4279.0,0.35538414120674133,0.8449007868766785,0.7009365558624268,0.7982965707778931,28814.0,10029.0
115,0.8517167568206787,0.9169377684593201,21591.0,39338.0,0.36246585845947266,0.850191593170166,0.7013196349143982,0.8105370998382568,257599.0,92368.0,0.8518486022949219,0.912319540977478,2585.0,4179.0,0.3564971387386322,0.8448023200035095,0.7048103213310242,0.7942370176315308,28914.0,9978.0
116,0.8518238067626953,0.9168699383735657,21663.0,39222.0,0.3626754879951477,0.8501341342926025,0.7017746567726135,0.8099052906036377,257715.0,92296.0,0.8412913680076599,0.9113916754722595,2320.0,4926.0,0.37707871198654175,0.8420650362968445,0.6752587556838989,0.8153307437896729,28167.0,10243.0
117,0.8495994210243225,0.9150298833847046,21786.0,40013.0,0.36666813492774963,0.8474985361099243,0.6972977519035339,0.8088259696960449,256924.0,92173.0,0.8409847617149353,0.9123139381408691,2294.0,4966.0,0.37905722856521606,0.8441809415817261,0.6740400195121765,0.8174002766609192,28127.0,10269.0
118,0.8521913290023804,0.9172511696815491,21514.0,39220.0,0.3618740439414978,0.8507094979286194,0.7021228075027466,0.8112127780914307,257717.0,92445.0,0.8602155447006226,0.9130021929740906,2824.0,3558.0,0.34484434127807617,0.8454931974411011,0.7324208617210388,0.7752129435539246,29535.0,9739.0
119,0.8512324094772339,0.9167039394378662,21599.0,39529.0,0.3631112575531006,0.8498795032501221,0.7002858519554138,0.8104669451713562,257408.0,92360.0,0.8357280492782593,0.9117568135261536,2167.0,5333.0,0.39069926738739014,0.842914342880249,0.6609447598457336,0.827509343624115,27760.0,10396.0
120,0.8518067598342896,0.9172132015228271,21557.0,39335.0,0.36200472712516785,0.8504779934883118,0.7014126777648926,0.8108354806900024,257602.0,92402.0,0.8560539484024048,0.9109212756156921,2804.0,3768.0,0.3486781716346741,0.8421323895454407,0.7214459776878357,0.7768049240112305,29325.0,9759.0
121,0.8522497415542603,0.917218029499054,21569.0,39141.0,0.3619302809238434,0.8506966829299927,0.7024199366569519,0.8107301592826843,257796.0,92390.0,0.8557473421096802,0.9127686023712158,2666.0,3920.0,0.3690806031227112,0.8446865677833557,0.7162915468215942,0.787789523601532,29173.0,9897.0
122,0.8509135842323303,0.9163858890533447,21719.0,39540.0,0.3638480305671692,0.849236249923706,0.6999544501304626,0.8094139099121094,257397.0,92240.0,0.8382688164710999,0.9120208621025085,2213.0,5171.0,0.3911939561367035,0.8433398008346558,0.6668384671211243,0.8238478302955627,27922.0,10350.0
123,0.8520258069038391,0.9171239137649536,21695.0,39107.0,0.36210423707962036,0.8506523370742798,0.7023163437843323,0.8096244931221008,257830.0,92264.0,0.8455624580383301,0.9119266867637634,2418.0,4633.0,0.3772055208683014,0.8431738615036011,0.686493456363678,0.8075300455093384,28460.0,10145.0
124,0.8504877090454102,0.9156665205955505,21765.0,39669.0,0.3651932179927826,0.8484944105148315,0.6991650462150574,0.8090102672576904,257268.0,92194.0,0.8617706298828125,0.9128718972206116,2889.0,3422.0,0.33861759305000305,0.8447616100311279,0.7386988401412964,0.7700390219688416,29671.0,9674.0
125,0.8524006009101868,0.9174109101295471,21574.0,39074.0,0.3615149259567261,0.8509912490844727,0.7027666568756104,0.8106862902641296,257863.0,92385.0,0.8596460223197937,0.9120271801948547,2838.0,3570.0,0.3410519063472748,0.8440761566162109,0.7314779758453369,0.7740985155105591,29523.0,9725.0
